file_path,filename,device_family,device_id,state,distance_label,probe_id,domain,channel_mode,channels,start_time,increment_sec,sample_count,is_duplicate,quality_flags
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile31.csv,NewFile31.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile32.csv,NewFile32.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile33.csv,NewFile33.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile34.csv,NewFile34.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile35.csv,NewFile35.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile4 (1).csv,NewFile4 (1).csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile5 (1).csv,NewFile5 (1).csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile6 (1).csv,NewFile6 (1).csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile7 (1).csv,NewFile7 (1).csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile8 (1).csv,NewFile8 (1).csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile9 (1).csv,NewFile9 (1).csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-1.csv,FREAK-domain-1.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-10.csv,FREAK-domain-10.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-11.csv,FREAK-domain-11.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-12.csv,FREAK-domain-12.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-13.csv,FREAK-domain-13.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-14.csv,FREAK-domain-14.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-15.csv,FREAK-domain-15.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-16.csv,FREAK-domain-16.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-17.csv,FREAK-domain-17.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-18.csv,FREAK-domain-18.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-19.csv,FREAK-domain-19.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-2.csv,FREAK-domain-2.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-20.csv,FREAK-domain-20.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-21.csv,FREAK-domain-21.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-22.csv,FREAK-domain-22.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-23.csv,FREAK-domain-23.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-24.csv,FREAK-domain-24.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-25.csv,FREAK-domain-25.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-26.csv,FREAK-domain-26.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-27.csv,FREAK-domain-27.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-28.csv,FREAK-domain-28.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-29.csv,FREAK-domain-29.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-3.csv,FREAK-domain-3.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-30.csv,FREAK-domain-30.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-31.csv,FREAK-domain-31.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-32.csv,FREAK-domain-32.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-33.csv,FREAK-domain-33.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-34.csv,FREAK-domain-34.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-35.csv,FREAK-domain-35.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-4.csv,FREAK-domain-4.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-5.csv,FREAK-domain-5.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-6.csv,FREAK-domain-6.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-7.csv,FREAK-domain-7.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-8.csv,FREAK-domain-8.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/freq domain/FREAK-domain-9.csv,FREAK-domain-9.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_3_ON/time domain/NewFile1(1).csv,NewFile1(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile1.csv,NewFile1.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile10(1).csv,NewFile10(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile10.csv,NewFile10.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile11(1).csv,NewFile11(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile11.csv,NewFile11.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile12(1).csv,NewFile12(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile12.csv,NewFile12.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile13(1).csv,NewFile13(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile13.csv,NewFile13.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile14(1).csv,NewFile14(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile14.csv,NewFile14.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile15(1).csv,NewFile15(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile15.csv,NewFile15.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile16(1).csv,NewFile16(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile16.csv,NewFile16.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile17(1).csv,NewFile17(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile17.csv,NewFile17.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile18(1).csv,NewFile18(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile18.csv,NewFile18.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile19(1).csv,NewFile19(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile19.csv,NewFile19.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile2(1).csv,NewFile2(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile2.csv,NewFile2.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile20(1).csv,NewFile20(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile20.csv,NewFile20.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile21(1).csv,NewFile21(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile21.csv,NewFile21.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile22(1).csv,NewFile22(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile22.csv,NewFile22.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile23(1).csv,NewFile23(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile23.csv,NewFile23.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile24(1).csv,NewFile24(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile24.csv,NewFile24.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile25(1).csv,NewFile25(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile25.csv,NewFile25.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile26(1).csv,NewFile26(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile26.csv,NewFile26.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile27(1).csv,NewFile27(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile27.csv,NewFile27.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile28(1).csv,NewFile28(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile28.csv,NewFile28.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile29(1).csv,NewFile29(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile29.csv,NewFile29.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile3(1).csv,NewFile3(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile3.csv,NewFile3.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile30(1).csv,NewFile30(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile30.csv,NewFile30.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile31(1).csv,NewFile31(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile31.csv,NewFile31.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile32(1).csv,NewFile32(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile32.csv,NewFile32.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile33(1).csv,NewFile33(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile33.csv,NewFile33.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile34(1).csv,NewFile34(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile34.csv,NewFile34.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile35(1).csv,NewFile35(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile35.csv,NewFile35.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile36(1).csv,NewFile36(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile36.csv,NewFile36.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile37(1).csv,NewFile37(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile37.csv,NewFile37.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile38(1).csv,NewFile38(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile38.csv,NewFile38.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile39(1).csv,NewFile39(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile39.csv,NewFile39.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile4(1).csv,NewFile4(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile4.csv,NewFile4.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile40(1).csv,NewFile40(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile40.csv,NewFile40.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile41(1).csv,NewFile41(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile41.csv,NewFile41.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile42(1).csv,NewFile42(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile42.csv,NewFile42.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile43(1).csv,NewFile43(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile43.csv,NewFile43.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile44(1).csv,NewFile44(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile44.csv,NewFile44.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile45(1).csv,NewFile45(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_3_ON/time domain/NewFile45.csv,NewFile45.csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_3_ON/time domain/NewFile46(1).csv,NewFile46(1).csv,motor,motor_3,on,ch1_distant_ch2_close,default,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
